,binWidth_1_vISO_male_P45_nrxn,binWidth_1_vISO_male_P45_control,L2FC,p_val,fdr_bh_adjusted_p_val,roi,animal_1,animal_2
wavelet-HHH_firstorder_Variance,0.2990114854279472,0.8697182462169077,-1.5403472000784328,0.02226993384631476,0.13145158061309442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_TotalEnergy,0.29901155157207904,0.8697188639617977,-1.540347905660273,0.022269872959321972,0.13145158061309442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_RootMeanSquared,0.37419745821612066,0.9084804619880934,-1.2796557289042696,0.02336120618714673,0.13145158061309442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_MCC,0.28901077101457784,0.8299165678974683,-1.5218430477001132,0.020891633731645477,0.13145158061309442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_InterquartileRange,0.269838503870851,0.8090467497378959,-1.5841268449456785,0.028707816455733268,0.13145158061309442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_MeanAbsoluteDeviation,0.3414288243496854,0.8742535448903455,-1.356466880975247,0.024622718374874248,0.13145158061309442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Energy,0.299011551572079,0.8697188639617975,-1.540347905660273,0.022269872959321972,0.13145158061309442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_RobustMeanAbsoluteDeviation,0.2950549837595637,0.8353226694094772,-1.5013497641263827,0.027117736935062593,0.13145158061309442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_90Percentile,0.3599519109763636,0.8840694367075287,-1.296355508843626,0.02432405687048479,0.13145158061309442,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glcm_SumEntropy,0.7665756963704702,0.23995160141705013,1.6756848179329455,0.0352998324627055,0.15355427121276893,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_firstorder_Uniformity,0.5208438779735047,0.12718906731697643,2.0338763245945377,0.04902905938740636,0.17281978391333136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_gldm_GrayLevelVariance,0.4791561220262679,0.8728109326828871,-0.8651733711004901,0.04902905938729316,0.17281978391333136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
wavelet-HHH_glrlm_ShortRunLowGrayLevelEmphasis,0.5715655459322537,0.12119784991082412,2.2375548479939704,0.05204251990256045,0.17281978391333136,r_globus_pallidus_caudate_putamen,male_P45_nrxn,male_P45_control
